name,loc,sql_size,cols,tables,total_rows,total_cells
spider/tracking_grants_for_research/0039,,13,6,1,16,91
spider/tracking_orders/0001,,11,5,1,16,76
spider/tracking_orders/0002,,14,5,1,16,77
spider/tracking_orders/0003,,12,6,1,16,91
spider/tracking_orders/0004,,12,5,1,17,77
spider/tracking_orders/0005,,26,7,2,33,123
spider/tracking_orders/0006,,26,7,2,36,126
spider/tracking_orders/0007,,27,7,2,31,121
spider/tracking_orders/0008,,27,7,2,31,121
spider/tracking_orders/0009,,30,7,2,33,126
spider/tracking_orders/0010,,26,7,2,33,123
spider/tracking_orders/0011,,34,7,2,31,121
spider/tracking_orders/0012,,34,9,2,33,153
spider/tracking_orders/0013,,52,7,2,31,121
spider/tracking_orders/0014,,52,7,2,31,121
spider/tracking_orders/0015,,26,10,2,31,166
spider/tracking_orders/0016,,26,10,2,33,168
spider/tracking_orders/0017,,,11,3,54,213
spider/tracking_orders/0018,,,11,3,54,213
spider/tracking_orders/0019,,12,6,1,17,92
spider/tracking_orders/0020,,18,6,1,16,91
spider/tracking_orders/0021,,9,3,1,20,50
spider/tracking_orders/0022,,9,5,1,30,90
spider/tracking_orders/0023,,27,9,2,31,151
spider/tracking_orders/0024,,27,7,2,31,121
spider/tracking_orders/0025,,19,3,1,24,54
spider/tracking_orders/0026,,19,3,1,23,53
spider/tracking_orders/0027,,31,7,2,33,126
spider/tracking_orders/0028,,28,7,2,38,128
spider/tracking_orders/0029,,,13,4,65,245
spider/tracking_orders/0030,,,13,4,62,242
spider/tracking_share_transactions/0001,,6,2,1,21,41
spider/tracking_share_transactions/0002,,6,2,1,40,60
spider/tracking_share_transactions/0003,,6,3,1,23,53
spider/tracking_share_transactions/0004,,8,7,1,16,106
spider/tracking_share_transactions/0005,,9,7,1,30,135
spider/tracking_share_transactions/0006,,8,7,1,16,106
spider/tracking_share_transactions/0007,,12,7,1,23,113
spider/tracking_share_transactions/0008,,12,7,1,22,112
spider/tracking_share_transactions/0009,,14,7,1,16,106
spider/tracking_share_transactions/0010,,12,2,1,3,5
spider/tracking_share_transactions/0011,,21,7,1,16,106
spider/tracking_share_transactions/0012,,14,7,1,16,106
spider/tracking_share_transactions/0013,,19,7,1,29,119
spider/tracking_share_transactions/0014,,30,8,2,19,113
spider/tracking_share_transactions/0015,,26,8,2,48,158
spider/tracking_share_transactions/0016,,8,7,1,16,106
spider/tracking_share_transactions/0017,,9,3,1,30,75
spider/tracking_share_transactions/0018,,26,4,2,40,90
spider/tracking_share_transactions/0019,,26,9,2,35,140
spider/tracking_share_transactions/0020,,30,9,2,40,155
spider/tracking_share_transactions/0021,,37,9,3,48,183
spider/tracking_share_transactions/0022,,45,9,3,51,186
spider/tracking_share_transactions/0023,,13,7,1,17,109
spider/tracking_share_transactions/0024,,18,7,1,17,111
spider/tracking_share_transactions/0025,,13,7,1,25,125
spider/tracking_share_transactions/0026,,18,7,1,25,125
spider/tracking_share_transactions/0027,,13,7,1,25,125
spider/tracking_share_transactions/0028,,27,8,2,39,153
spider/tracking_share_transactions/0029,,32,8,2,39,153
spider/tracking_share_transactions/0030,,17,7,1,20,115
spider/tracking_share_transactions/0031,,11,7,1,25,125
spider/tracking_share_transactions/0032,,13,7,1,16,106
spider/tracking_share_transactions/0033,,13,7,1,16,106
spider/tracking_share_transactions/0034,,27,8,2,18,110
spider/tracking_share_transactions/0035,,31,8,2,36,147
spider/tracking_share_transactions/0036,,31,8,2,38,151
spider/tracking_share_transactions/0037,,28,8,2,39,149
spider/tracking_share_transactions/0038,,39,8,2,37,149
spider/tracking_share_transactions/0039,,19,7,1,30,120
spider/tracking_share_transactions/0040,,12,4,2,46,76
spider/tracking_share_transactions/0041,,25,4,2,32,77
spider/tracking_software_problems/0001,,11,9,1,16,136
spider/tracking_software_problems/0002,,14,9,1,16,137
spider/tracking_software_problems/0003,,15,9,1,17,139
spider/tracking_software_problems/0004,,9,9,1,30,165
spider/tracking_software_problems/0005,,28,13,2,33,201
spider/tracking_software_problems/0006,,38,13,2,32,199
spider/tracking_software_problems/0007,,25,10,2,31,166
spider/tracking_software_problems/0008,,30,10,2,31,167
spider/tracking_software_problems/0009,,26,12,2,33,183
spider/tracking_software_problems/0010,,26,12,2,32,182
spider/tracking_software_problems/0011,,12,8,1,23,128
spider/tracking_software_problems/0012,,12,8,1,22,127
spider/tracking_software_problems/0013,,25,10,2,39,183
spider/tracking_software_problems/0014,,32,10,2,35,175
spider/tracking_software_problems/0015,,9,3,1,30,60
spider/tracking_software_problems/0016,,9,3,1,30,60
spider/tracking_software_problems/0017,,66,12,2,33,183
spider/tracking_software_problems/0018,,66,12,2,31,181
spider/tracking_software_problems/0019,,58,12,2,36,186
spider/tracking_software_problems/0020,,58,12,2,36,186
spider/tracking_software_problems/0021,,27,10,2,33,168
spider/tracking_software_problems/0024,,,14,3,46,226
spider/train_station/0001,,6,8,1,13,97
spider/train_station/0002,,12,8,1,24,132
spider/train_station/0003,,6,8,1,15,99
spider/train_station/0004,,15,8,1,14,100
spider/train_station/0005,,14,8,1,15,102
spider/train_station/0006,,26,8,1,13,98
spider/train_station/0007,,18,8,1,15,105
spider/train_station/0008,,19,8,1,14,98
spider/train_station/0009,,18,8,1,13,97
spider/train_station/0010,,13,8,1,13,97
spider/train_station/0011,,12,4,1,22,77
spider/train_station/0012,,6,4,1,12,45
spider/train_station/0013,,12,4,1,22,66
spider/train_station/0014,,25,9,2,30,132
spider/train_station/0015,,34,11,3,45,184
spider/train_station/0016,,45,11,3,43,180
spider/train_station/0017,,27,9,2,24,119
spider/train_station/0018,,28,9,2,26,121
spider/train_station/0019,,14,8,1,14,98
spider/train_station/0020,,15,9,2,28,123
spider/train_station/0021,,74,11,3,35,163
spider/train_station/0022,,49,11,3,36,164
spider/train_station/0023,,15,8,1,24,120
spider/twitter_1/0001,,12,5,1,8,36
spider/twitter_1/0002,,12,5,1,8,36
spider/twitter_1/0003,,6,5,1,8,36
spider/twitter_1/0004,,6,2,1,10,19
spider/twitter_1/0005,,8,2,1,14,23
spider/twitter_1/0006,,6,4,1,9,33
spider/twitter_1/0007,,8,4,1,9,33
spider/twitter_1/0008,,15,5,1,8,37
spider/twitter_1/0009,,19,5,1,11,39
spider/twitter_1/0010,,12,4,1,9,33
spider/twitter_1/0011,,15,5,1,12,45
spider/twitter_1/0012,,51,7,2,17,54
spider/twitter_1/0013,,32,7,2,19,59
spider/twitter_1/0014,,28,8,2,18,70
spider/twitter_1/0016,,34,7,2,18,55
spider/twitter_1/0017,,11,5,1,8,36
spider/twitter_1/0018,,14,5,1,8,37
spider/twitter_1/0019,,12,5,1,14,49
spider/twitter_1/0020,,11,5,1,12,40
spider/twitter_1/0021,,9,4,1,16,40
spider/twitter_1/0022,,25,8,2,20,77
spider/twitter_1/0023,,32,8,2,17,71
spider/twitter_1/0024,,31,8,2,18,73
spider/twitter_1/0025,,17,8,2,16,68
spider/twitter_1/0026,,16,8,2,16,68
spider/twitter_1/0027,,13,5,1,8,37
spider/university_basketball/0001,,12,8,1,10,50
spider/university_basketball/0002,,15,8,1,9,48
spider/university_basketball/0003,,11,8,1,6,41
spider/university_basketball/0004,,17,8,1,6,41
spider/university_basketball/0005,,8,12,1,5,49
spider/university_basketball/0006,,11,12,1,5,49
spider/university_basketball/0007,,25,19,2,10,89
spider/university_basketball/0008,,29,19,2,10,90
spider/university_basketball/0009,,29,19,2,10,90
spider/university_basketball/0010,,14,8,1,6,41
spider/university_basketball/0011,,14,8,1,6,42
spider/university_basketball/0012,,13,8,1,6,42
spider/university_basketball/0013,,13,8,1,7,44
spider/university_basketball/0014,,15,19,2,10,89
spider/university_basketball/0015,,19,8,1,10,45
spider/university_basketball/0016,,8,8,1,6,41
spider/university_basketball/0017,,12,8,1,6,41
spider/university_basketball/0018,,31,19,2,12,91
spider/university_basketball/0019,,17,8,1,6,42
spider/university_basketball/0020,,19,8,1,7,44
spider/university_basketball/0021,,8,8,1,6,41
spider/university_basketball/0022,,6,12,1,8,96
spider/university_basketball/0023,,9,12,1,8,52
spider/voter_2/0001,,6,8,1,35,273
spider/voter_2/0002,,6,9,1,11,91
spider/voter_2/0003,,8,9,1,11,91
spider/voter_2/0004,,8,8,1,35,273
spider/voter_2/0005,,12,8,1,36,274
spider/voter_2/0006,,12,8,1,37,275
spider/voter_2/0007,,12,8,1,58,296
spider/voter_2/0008,,14,8,1,35,273
spider/voter_2/0009,,19,8,1,35,274
spider/voter_2/0010,,12,8,1,38,276
spider/voter_2/0011,,12,9,1,12,92
spider/voter_2/0012,,12,9,1,11,91
spider/voter_2/0013,,9,9,1,18,106
spider/voter_2/0014,,9,9,1,14,98
spider/voter_2/0015,,19,16,2,47,365
spider/voter_2/0016,,19,16,2,46,364
spider/voter_2/0017,,26,16,2,46,364
spider/voter_2/0018,,26,16,2,46,364
spider/voter_2/0019,,19,16,2,46,364
spider/voter_2/0020,,30,16,2,45,364
spider/voter_2/0021,,30,16,2,45,364
spider/voter_2/0022,,32,16,2,45,363
spider/voter_2/0023,,32,16,2,45,363
spider/voter_2/0024,,35,16,2,45,363
spider/voter_2/0025,,35,16,2,45,363
spider/voter_2/0026,,31,16,2,45,363
spider/voter_2/0027,,30,16,2,47,365
spider/voter_2/0028,,30,16,2,45,363
spider/voter_2/0029,,11,8,1,52,308
spider/voter_2/0030,,14,8,1,40,278
spider/voter_2/0031,,14,8,1,37,275
spider/voter_2/0032,,11,9,1,12,94
spider/voter_2/0033,,13,8,1,35,273
spider/voter_2/0034,,19,8,1,35,273
spider/voter_2/0035,,13,8,1,35,273
spider/voter_2/0036,,14,8,1,40,278
spider/wedding/0001,,12,5,1,10,46
spider/wedding/0002,,12,5,1,18,72
spider/wedding/0003,,9,5,1,18,54
spider/wedding/0005,,17,5,1,16,59
spider/wedding/0006,,11,5,1,18,63
spider/wedding/0007,,14,5,1,12,51
spider/wedding/0008,,19,5,1,13,61
spider/wedding/0010,,18,5,1,13,63
spider/wedding/0011,,21,5,1,18,72
spider/wedding/0012,,41,9,2,19,82
spider/wedding/0013,,25,9,2,18,80
spider/wedding/0014,,32,8,2,19,67
spider/wedding/0017,,12,4,1,5,17
spider/wedding/0018,,56,12,3,27,123
spider/wedding/0019,,11,5,1,17,70
spider/wedding/0020,,14,4,1,5,17
spider/wine_1/0001,,11,11,1,501,5501
spider/wine_1/0002,,11,11,1,501,5501
spider/wine_1/0003,,12,11,1,630,5630
spider/wine_1/0004,,9,11,1,1000,6500
spider/wine_1/0005,,9,11,1,1000,6500
spider/wine_1/0006,,9,6,1,114,456
spider/wine_1/0007,,12,11,1,999,5999
spider/wine_1/0008,,12,11,1,739,5739
spider/wine_1/0009,,26,13,2,743,5783
spider/wine_1/0010,,26,14,2,763,6048
spider/wine_1/0011,,12,11,1,501,5501
spider/wine_1/0012,,12,6,1,58,343
spider/wine_1/0013,,28,14,2,558,5843
spider/wine_1/0014,,30,13,2,673,5866
spider/wine_1/0015,,36,14,2,558,5843
spider/wine_1/0016,,34,13,2,523,5563
spider/wine_1/0017,,34,13,2,623,5663
spider/wine_1/0018,,34,14,2,574,5859
spider/wine_1/0019,,11,11,1,517,5534
spider/wine_1/0020,,13,11,1,507,5514
spider/wine_1/0021,,24,11,1,770,5770
spider/wine_1/0022,,9,11,1,794,5794
spider/wine_1/0023,,9,11,1,794,5794
spider/wine_1/0024,,34,14,2,558,5843
spider/wine_1/0025,,29,13,2,521,5561
spider/wine_1/0026,,19,11,1,501,5501
spider/wine_1/0027,,14,11,1,584,5584
spider/wine_1/0028,,26,11,1,501,5502
spider/wine_1/0029,,19,11,1,501,5502
spider/wine_1/0030,,18,11,1,507,5521
spider/wine_1/0031,,18,11,1,557,5671
spider/wine_1/0032,,14,11,1,523,5523
spider/wine_1/0033,,28,14,2,591,5876
spider/wine_1/0034,,24,11,1,934,5934
spider/wine_1/0035,,24,11,1,501,5501
spider/wine_1/0036,,34,13,2,523,5563
spider/wine_1/0037,,21,11,1,521,5563
spider/wine_1/0038,,21,11,1,557,5671
spider/wine_1/0039,,24,14,2,570,5855
spider/wine_1/0040,,37,14,2,558,5843
spider/wine_1/0041,,34,14,2,558,5843
spider/workshop_paper/0001,,6,4,1,11,41
spider/workshop_paper/0002,,9,4,1,20,50
spider/workshop_paper/0003,,9,4,1,20,60
spider/workshop_paper/0004,,19,4,1,12,42
spider/workshop_paper/0005,,8,4,1,11,41
spider/workshop_paper/0006,,11,4,1,11,41
spider/workshop_paper/0007,,11,4,1,20,60
spider/workshop_paper/0008,,13,4,1,11,41
spider/workshop_paper/0010,,23,6,2,22,70
spider/workshop_paper/0011,,25,6,2,17,59
spider/workshop_paper/0012,,28,6,2,21,68
spider/workshop_paper/0013,,31,6,2,17,59
spider/workshop_paper/0014,,12,4,1,12,36
spider/workshop_paper/0015,,15,6,2,21,63
spider/wrestler/0001,,6,6,1,11,61
spider/wrestler/0002,,9,6,1,20,70
spider/wrestler/0003,,11,6,1,11,61
spider/wrestler/0004,,12,6,1,12,62
spider/wrestler/0005,,9,6,1,20,80
spider/wrestler/0006,,12,6,1,8,38
spider/wrestler/0007,,23,11,2,22,108
spider/wrestler/0008,,27,11,2,22,108
spider/wrestler/0009,,25,11,2,17,97
spider/wrestler/0010,,26,11,2,18,98
spider/wrestler/0011,,11,6,1,8,40
spider/wrestler/0012,,14,6,1,7,37
spider/wrestler/0013,,9,6,1,20,80
spider/wrestler/0014,,12,6,1,11,61
spider/wrestler/0015,,13,6,1,11,61
spider/wrestler/0016,,14,6,1,12,62
spider/wrestler/0017,,15,11,2,20,100
spider/wrestler/0018,,24,6,1,7,37
spider/wrestler/0019,,8,6,1,7,37
spider/wrestler/0020,,19,6,1,8,38
textbook/1,2,53,6,4,30,66
textbook/10,3,35,3,2,21,40
textbook/11,1,20,3,2,22,41
textbook/13,1,,3,2,17,29
textbook/14,3,,4,3,20,38
textbook/15,3,,4,3,31,59
textbook/16,4,,4,3,31,59
textbook/17,3,,4,2,24,63
textbook/18,2,,4,2,28,71
textbook/19,3,,4,3,30,55
textbook/2,3,57,6,4,36,81
textbook/20,4,,4,3,37,71
textbook/21,2,,4,3,38,69
textbook/22,5,,4,3,40,80
textbook/23,,,6,3,34,96
textbook/24,2,54,6,3,131,294
textbook/25,4,33,4,2,88,192
textbook/26,4,38,10,2,50,220
textbook/27,,63,6,3,130,307
textbook/28,2,36,6,3,126,289
textbook/29,,38,10,2,45,185
textbook/3,3,36,3,2,58,110
textbook/30,5,63,13,4,134,405
textbook/31,3,69,6,3,125,288
textbook/33,,44,4,2,101,232
textbook/34,3,51,4,2,101,233
textbook/35,3,44,6,3,129,292
textbook/36,,51,6,3,127,290
textbook/6,3,41,4,3,45,88
textbook/7,1,17,3,1,10,27
textbook/8,2,24,3,1,9,25
textbook/9,4,36,4,2,30,78
